StudyArea,Plot,Uplot,Date,Jday,Season,Year,Occasion,Board,SVL1,TL1,SVL2,TL2,Sex,Morph,New/Recap,Mark1,Mark2,MarkFinal,Umark,Snout,NumberEggs,Notes
Piney,5,Piney_5,5/16/2017,135,Spring,2017,1,D8,35,68,,,U,S,N,XXOX,NA,XXOX,Piney_5_XXOX,N,,
Piney,5,Piney_5,5/16/2017,135,Spring,2017,1,C4,34.5,69.5,,,M,S,N,XXYX,NA,XXYX,Piney_5_XXYX,N,,
Piney,5,Piney_5,5/16/2017,135,Spring,2017,1,A1,42.5,82,,,U,S,N,XXRY,NA,XXRY,Piney_5_XXRY,N,,
Piney,6,Piney_6,5/16/2017,135,Spring,2017,1,C9,34,62.5,,,U,S,N,XXXR,NA,XXXR,Piney_6_XXXR,N,,
Piney,6,Piney_6,5/16/2017,135,Spring,2017,1,A2,35.5,65.5,,,U,S,N,XXOX,NA,XXOX,Piney_6_XXOX,N,,
Piney,6,Piney_6,5/16/2017,135,Spring,2017,1,D4,41,78,,,M,S,N,XXXY,NA,XXXY,Piney_6_XXXY,CIRRI,,
Piney,6,Piney_6,5/16/2017,135,Spring,2017,1,B6,39,69,,,M,S,N,XXRX,NA,XXRX,Piney_6_XXRX,N,,
Piney,6,Piney_6,5/16/2017,135,Spring,2017,1,C8,39,66.5,,,M,S,N,XXOX,NA,XXOX,Piney_6_XXOX,N,,
Piney,6,Piney_6,5/16/2017,135,Spring,2017,1,D0,36,71.5,,,M,S,N,XXYX,NA,XXYX,Piney_6_XXYX,N,,
Piney,6,Piney_6,5/16/2017,135,Spring,2017,1,D9,44.5,85.5,,,U,S,N,XXYR,NA,XXYR,Piney_6_XXYR,N,,
Piney,6,Piney_6,5/16/2017,135,Spring,2017,1,D7,34,70.5,,,M,S,N,RXRR,NA,RRXR,Piney_6_RRXR,N,,LIGHT TESTES
Piney,6,Piney_6,5/16/2017,135,Spring,2017,1,C4,44,87.5,,,F,S,N,RXRO,NA,RXRO,Piney_6_RXRO,N,6,
Piney,1,Piney_1,5/23/2017,142,Spring,2017,2,B2,40.5,73,,,M,S,R,RRXX,NA,RRXX,Piney_1_RRXX,CIRRI,,ORIGINAL MARK RRXXRX
Piney,1,Piney_1,5/23/2017,142,Spring,2017,2,B3,26,42,,,U,S,N,YOYX,NA,YOYX,Piney_1_YOYX,,,
Piney,1,Piney_1,5/23/2017,142,Spring,2017,2,B3,41.5,79.5,,,U,S,N,XYXY,NA,XYXY,Piney_1_XYXY,,,
Piney,1,Piney_1,5/23/2017,142,Spring,2017,2,B6,27,45,,,U,S,N,XYOB,NA,XYOB,Piney_1_XYOB,,,
Piney,2,Piney_2,5/23/2017,142,Spring,2017,2,A7,40,73,,,M,S,N,XYYO,NA,XYYO,Piney_2_XYYO,,,
Piney,2,Piney_2,5/23/2017,142,Spring,2017,2,C4,39,77,,,U,S,N,XYOY,NA,XYOY,Piney_2_XYOY,,,
Piney,5,Piney_5,5/23/2017,142,Spring,2017,2,E4,41,74,,,F,S,N,XYOY,NA,XYOY,Piney_5_XYOY,,8,
Piney,5,Piney_5,5/23/2017,142,Spring,2017,2,A1,38,77,,,M,S,R,XXXR,NA,XXXR,Piney_5_XXXR,CIRRI,,
Piney,5,Piney_5,5/23/2017,142,Spring,2017,2,C2,35.5,68,,,U,S,N,XYOB,NA,XYOB,Piney_5_XYOB,,,
Piney,5,Piney_5,5/23/2017,142,Spring,2017,2,C6,24.5,43,,,U,S,N,XYYR,NA,XYYR,Piney_5_XYYR,,,
Piney,5,Piney_5,5/23/2017,142,Spring,2017,2,A6,39,79,,,U,S,N,XYYO,NA,XYYO,Piney_5_XYYO,,,
Piney,5,Piney_5,5/23/2017,142,Spring,2017,2,E3,40,70.5,,,M,S,R,YBXR,NA,YBXR,Piney_5_YBXR,,,"LIGHT TESTES, ORIGINAL MARK XXXR"
Piney,3,Piney_3,5/23/2017,142,Spring,2017,2,A6,22.5,27,,,U,S,R,XXXO,NA,XXXO,Piney_3_XXXO,,,
Piney,3,Piney_3,5/23/2017,142,Spring,2017,2,A6,23.5,35.5,,,U,S,N,XYOY,NA,XYOY,Piney_3_XYOY,,,
Piney,3,Piney_3,5/23/2017,142,Spring,2017,2,E6,35,55,,,M,S,N,XYOB,NA,XYOB,Piney_3_XYOB,CIRRI,,
Piney,3,Piney_3,5/23/2017,142,Spring,2017,2,D8,36,65,,,U,S,N,XYYR,NA,XYYR,Piney_3_XYYR,,,
Piney,4,Piney_4,5/23/2017,142,Spring,2017,2,D2,36,65,,,U,S,N,XYOY,NA,XYOY,Piney_4_XYOY,,,
Piney,4,Piney_4,5/23/2017,142,Spring,2017,2,A3,39,77.5,,,M,S,R,XXXY,NA,XXXY,Piney_4_XXXY,,,
Piney,4,Piney_4,5/23/2017,142,Spring,2017,2,E3,35,66,,,U,S,N,XYOB,NA,XYOB,Piney_4_XYOB,,,
Piney,1,Piney_1,5/29/2017,148,Spring,2017,3,E0,38.5,73,,,U,S,N,BBBB,NA,BBBB,Piney_1_BBBB,,,
Piney,1,Piney_1,5/29/2017,148,Spring,2017,3,B5,39,63,,,M,S,R,RRRX,NA,RRRX,Piney_1_RRRX,,,CLUBFEET
Piney,1,Piney_1,5/29/2017,148,Spring,2017,3,C6,41,75,,,U,S,N,BBBO,NA,OOBO,Piney_1_OOBO,,,
Piney,1,Piney_1,5/29/2017,148,Spring,2017,3,E8,42.5,65.5,,,M,S,R,RRXR,NA,RRXR,Piney_1_RRXR,,,SMALL AMOUT OF RED IN TIP OF TAIL
Piney,2,Piney_2,5/29/2017,148,Spring,2017,3,A5,37.5,61,,,U,S,N,BBBB,NA,BBBB,Piney_2_BBBB,,,
Piney,2,Piney_2,5/29/2017,148,Spring,2017,3,C3,31.5,49.5,,,U,S,N,BBBO,NA,BBBO,Piney_2_BBBO,,,
Piney,5,Piney_5,5/29/2017,148,Spring,2017,3,A1,44,75,,,M,S,R,XXXR,NA,XXXR,Piney_5_XXXR,,,
Piney,3,Piney_3,5/29/2017,148,Spring,2017,3,E1,35,64,,,U,S,N,BBBB,NA,BBBB,Piney_3_BBBB,,,
Piney,3,Piney_3,5/29/2017,148,Spring,2017,3,C0,41.5,68,,,M,S,N,BBBO,NA,BBBO,Piney_3_BBBO,CIRRI,,
Piney,3,Piney_3,5/29/2017,148,Spring,2017,3,C1,38.5,60.5,,,M,S,N,BBBR,NA,BBBR,Piney_3_BBBR,CIRRI,,
Piney,3,Piney_3,5/29/2017,148,Spring,2017,3,C3,43.5,80,,,M,S,N,BBBX,NA,BBBX,Piney_3_BBBX,CIRRI,,
Piney,3,Piney_3,5/29/2017,148,Spring,2017,3,C4,35,67,,,U,S,N,BBBY,NA,BBBY,Piney_3_BBBY,,,
Piney,3,Piney_3,5/29/2017,148,Spring,2017,3,C5,42,78,,,M,S,N,BBOB,NA,BBOB,Piney_3_BBOB,,,
Piney,3,Piney_3,5/29/2017,148,Spring,2017,3,A8,37,69,,,U,S,N,BBOO,NA,BBOO,Piney_3_BBOO,,,
Piney,4,Piney_4,5/29/2017,148,Spring,2017,3,A3,41,76.5,,,M,S,R,XXXY,NA,XXXY,Piney_4_XXXY,CIRRI,,
Piney,4,Piney_4,5/29/2017,148,Spring,2017,3,E8,77,42,,,U,S,N,BBBB,NA,BBBB,Piney_4_BBBB,,,
Piney,1,Piney_1,9/21/2017,263,Fall,2017,1,A1,31.3,59.7,,,U,S,N,BBBO,NA,BBBO,Piney_1_BBBO,,,
Piney,1,Piney_1,9/21/2017,263,Fall,2017,1,A4,39.3,66.8,,,M,S,R,RRRR,NA,RRRR,Piney_1_RRRR,,,
